ip,timestamp,method,url,status,size,referer,user_agent
54.36.148.27,1717938297,GET,/RECHERCHE/,200,3058,-,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
54.36.149.96,1717938298,GET,/js/a189254f707505e18ef67af2427491de-bundle.js?ts=20240308175348,200,1,-,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
54.36.148.77,1717938298,GET,/css/a189254f707505e18ef67af2427491de-bundle.css?ts=20240308175348,200,1908,-,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
93.158.90.41,1717938609,GET,/robots.txt,200,85,-,"Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-A415F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/23.0 Chrome/115.0.0.0 Mobile Safari/537.3"
93.158.90.30,1717938609,GET,/,301,0,-,"Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-A415F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/23.0 Chrome/115.0.0.0 Mobile Safari/537.3"
93.158.90.42,1717938609,GET,/,200,3112,http://laboratoire-orphye.org/,"Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-A415F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/23.0 Chrome/115.0.0.0 Mobile Safari/537.3"
54.37.76.179,1717943129,GET,/,301,0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0
54.37.76.179,1717943129,GET,/,200,3116,http://www.laboratoire-orphye.org,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0
54.37.76.179,1717943129,GET,/ads.txt,301,0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0
54.37.76.179,1717943129,GET,/ads.txt/,404,104,http://laboratoire-orphye.org/ads.txt,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0
47.128.27.100,1717945649,GET,/robots.txt,200,85,-,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)"
47.128.119.4,1717945885,GET,/,200,3116,-,"Mozilla/5.0 (compatible; Bytespider; spider-feedback@bytedance.com) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.0.0 Safari/537.36"
47.128.119.4,1717945885,GET,/js/a189254f70750006d183188592056dfc-bundle.js?ts=20240308175348,200,0,https://www.laboratoire-orphye.org/,"Mozilla/5.0 (compatible; Bytespider; spider-feedback@bytedance.com) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.0.0 Safari/537.36"
47.128.119.4,1717945886,GET,/gallery/me2-ts1646066878.jpg?ts=1709913228,200,19809,https://www.laboratoire-orphye.org/,"Mozilla/5.0 (compatible; Bytespider; spider-feedback@bytedance.com) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.0.0 Safari/537.36"
47.128.119.4,1717945886,GET,/gallery_gen/3a6850ebafa9683e2edb4ce0102e793f_fit.png?ts=1709913228,200,7500,https://www.laboratoire-orphye.org/,"Mozilla/5.0 (compatible; Bytespider; spider-feedback@bytedance.com) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.0.0 Safari/537.36"
114.119.128.102,1717958621,GET,/robots.txt,200,85,-,Mozilla/5.0 (compatible;PetalBot;+https://webmaster.petalsearch.com/site/petalbot)
13.78.115.51,1717963823,GET,/wp-admin/css/,301,0,binance.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
13.78.115.51,1717963830,GET,/wp-admin/css/,404,104,binance.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
13.78.115.51,1717963838,GET,/.well-known/,301,0,binance.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
13.78.115.51,1717963847,GET,/.well-known/,404,104,binance.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
13.78.115.51,1717963856,GET,/sites/default/files/,301,0,binance.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
13.78.115.51,1717963866,GET,/sites/default/files/,404,104,binance.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
13.78.115.51,1717963874,GET,/admin/controller/extension/extension/,301,0,binance.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
13.78.115.51,1717963882,GET,/admin/controller/extension/extension/,404,104,binance.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
13.78.115.51,1717963888,GET,/uploads/,301,0,binance.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
13.78.115.51,1717963894,GET,/uploads/,404,104,binance.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
13.78.115.51,1717963901,GET,/images/,301,0,binance.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
13.78.115.51,1717963908,GET,/images/,404,104,binance.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
13.78.115.51,1717963915,GET,/files/,301,0,binance.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
13.78.115.51,1717963924,GET,/files/,404,104,binance.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
43.153.110.177,1717970351,GET,/,301,0,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
43.153.110.177,1717970354,GET,/,200,3116,http://www.laboratoire-orphye.org,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
185.135.132.105,1717993935,GET,/.well-known/acme-challenge/cfee1fb0c7fb2db85d71bd098bf71945.txt,200,64,-,-
185.135.132.105,1717993935,GET,/.well-known/acme-challenge/cfee1fb0c7fb2db85d71bd098bf71945.txt,200,64,-,-
185.135.132.105,1717993936,GET,/.well-known/acme-challenge/cfee1fb0c7fb2db85d71bd098bf71945.txt,200,64,-,-
159.65.37.228,1718001251,GET,/,301,0,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
159.65.37.228,1718001251,GET,/,200,3112,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
43.130.31.48,1718012133,GET,/,301,0,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
43.130.31.48,1718012136,GET,/,200,3112,http://laboratoire-orphye.org,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
66.249.79.137,1718013546,GET,/robots.txt,200,70,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
66.249.79.136,1718013546,GET,/,200,2770,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
66.249.79.136,1718013547,GET,/,200,2770,-,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.136,1718013547,GET,/js/a189254f70750006d183188592056dfc-bundle.js?ts=20240308175348,200,1,https://laboratoire-orphye.org/,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.6422.154 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.78.10,1718013547,GET,/js/a189254f70750006d183188592056dfc-bundle.js?ts=20240308175348,200,1,https://laboratoire-orphye.org/,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/125.0.6422.154 Safari/537.36"
66.249.78.9,1718013554,GET,/favicon.ico,200,198,-,Googlebot-Image/1.0
54.36.148.138,1718014042,GET,/robots.txt,200,70,-,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
45.77.197.228,1718022498,HEAD,/wordpress,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
45.77.197.228,1718022498,HEAD,/wordpress/,404,0,http://laboratoire-orphye.org/wordpress,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
45.77.197.228,1718022499,HEAD,/,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
45.77.197.228,1718022499,HEAD,/,200,0,http://laboratoire-orphye.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
45.77.197.228,1718022499,HEAD,/wp,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
45.77.197.228,1718022499,HEAD,/wp/,404,0,http://laboratoire-orphye.org/wp,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
45.77.197.228,1718022499,HEAD,/bc,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
45.77.197.228,1718022499,HEAD,/bc/,404,0,http://laboratoire-orphye.org/bc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
45.77.197.228,1718022499,HEAD,/bk,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
45.77.197.228,1718022499,HEAD,/bk/,404,0,http://laboratoire-orphye.org/bk,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
45.77.197.228,1718022500,HEAD,/backup,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
45.77.197.228,1718022500,HEAD,/backup/,404,0,http://laboratoire-orphye.org/backup,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
45.77.197.228,1718022500,HEAD,/old,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
45.77.197.228,1718022500,HEAD,/old/,404,0,http://laboratoire-orphye.org/old,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
45.77.197.228,1718022500,HEAD,/new,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
45.77.197.228,1718022500,HEAD,/new/,404,0,http://laboratoire-orphye.org/new,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
45.77.197.228,1718022500,HEAD,/main,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
45.77.197.228,1718022501,HEAD,/main/,404,0,http://laboratoire-orphye.org/main,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
45.77.197.228,1718022501,HEAD,/home,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
45.77.197.228,1718022501,HEAD,/home/,404,0,http://laboratoire-orphye.org/home,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
51.222.253.16,1718030773,GET,/robots.txt,200,70,-,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
54.36.148.181,1718030834,GET,/Publications-1/,200,4240,-,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
54.36.148.54,1718030835,GET,/js/common-bundle.js?ts=20240308175348,200,50409,-,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
54.36.149.7,1718030835,GET,/js/a18e1e65334c00fddfe34d7b9c2faca7-bundle.js?ts=20240308175348,200,1,-,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
54.36.148.53,1718030836,GET,/css/common-bundle.css?ts=20240308175348,200,31560,-,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
54.36.149.19,1718030836,GET,/css/a18e1e65334c00fddfe34d7b9c2faca7-bundle.css?ts=20240308175348,200,1918,-,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
34.220.37.190,1718031909,GET,/,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
34.220.37.190,1718031910,GET,/,200,11467,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
13.80.183.173,1718032042,GET,/,301,0,-,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
13.80.183.173,1718032042,GET,/,200,11487,-,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
34.222.239.72,1718036337,GET,/,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
34.222.239.72,1718036337,GET,/,200,11467,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
52.39.146.59,1718036337,GET,/,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
52.39.146.59,1718036338,GET,/,200,11467,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
13.80.183.173,1718036339,GET,/,301,0,-,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
13.80.183.173,1718036339,GET,/,200,11487,-,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
114.119.156.102,1718036629,GET,/robots.txt,200,85,-,Mozilla/5.0 (compatible;PetalBot;+https://webmaster.petalsearch.com/site/petalbot)
195.181.242.53,1718039494,GET,/?wbTokenVerifyDiag=1,200,298,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
5.56.133.100,1718040374,GET,/wp-login.php,301,0,-,Mozilla/5.0 (X11; Fedora; Linux x86_64; rv:94.0) Gecko/20100101 Firefox/95.0
5.56.133.100,1718040379,GET,/wp-login.php/,404,104,http://laboratoire-orphye.org/wp-login.php,Mozilla/5.0 (X11; Fedora; Linux x86_64; rv:94.0) Gecko/20100101 Firefox/95.0
194.38.23.16,1718046044,GET,/assets/server/php/index.php?file=tf2rghf.jpg,301,0,-,ALittle Client
194.38.23.16,1718046044,GET,/server/php/index.php?file=tf2rghf.jpg,301,0,-,ALittle Client
47.128.61.66,1718049945,GET,/Contacts/,200,3787,-,"Mozilla/5.0 (compatible; Bytespider; spider-feedback@bytedance.com) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.0.0 Safari/537.36"
47.128.61.66,1718049945,GET,/js/a189254f7075067b91b3ee51e88f2b26-bundle.js?ts=20240308175348,200,0,https://www.laboratoire-orphye.org/Contacts/,"Mozilla/5.0 (compatible; Bytespider; spider-feedback@bytedance.com) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.0.0 Safari/537.36"
47.128.61.66,1718049945,GET,/css/a189254f7075067b91b3ee51e88f2b26-bundle.css?ts=20240308175348,200,3422,https://www.laboratoire-orphye.org/Contacts/,"Mozilla/5.0 (compatible; Bytespider; spider-feedback@bytedance.com) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.0.0 Safari/537.36"
47.128.61.66,1718049946,GET,/gallery_gen/3a6850ebafa9683e2edb4ce0102e793f_fit.png?ts=1709913229,200,7500,https://www.laboratoire-orphye.org/Contacts/,"Mozilla/5.0 (compatible; Bytespider; spider-feedback@bytedance.com) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.0.0 Safari/537.36"
