ip,timestamp,method,url,status,size,referer,user_agent
40.77.167.235,1716110746,GET,/sitemap_index.xml,404,93,-,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
54.36.149.74,1716111172,GET,/robots.txt,200,70,-,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
54.36.149.61,1716111233,GET,/RECHERCHE/,200,3058,-,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
54.36.148.245,1716111234,GET,/js/a189254f707505e18ef67af2427491de-bundle.js?ts=20240308175348,200,1,-,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
54.36.149.48,1716111234,GET,/css/a189254f707505e18ef67af2427491de-bundle.css?ts=20240308175348,200,1908,-,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
54.36.148.20,1716120157,GET,/Publications-1/,200,4239,-,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
54.36.149.4,1716120158,GET,/css/a18e1e65334c00fddfe34d7b9c2faca7-bundle.css?ts=20240308175348,200,1918,-,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
54.36.149.54,1716120158,GET,/js/a18e1e65334c00fddfe34d7b9c2faca7-bundle.js?ts=20240308175348,200,1,-,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
194.233.67.233,1716120946,GET,/wp-config-sample.php?pas=@1024,406,1530,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
194.233.67.233,1716120946,GET,/themes.php,301,0,-,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
194.233.67.233,1716120947,GET,/about.php,301,0,-,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:73.0) Gecko/20100101 Firefox/73.0
194.233.67.233,1716120947,GET,/wp-admin/css/colors/blue/CasperExV1.php,406,1530,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
194.233.67.233,1716120947,GET,/wp-content/index.php,301,0,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
194.233.67.233,1716120948,GET,/byp.php,301,0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:79.0) Gecko/20100101 Firefox/79.0
194.233.67.233,1716120948,GET,/edit-comments.php,301,0,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
194.233.67.233,1716120949,GET,/smm.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36"
194.233.67.233,1716120950,GET,/cloud.php,301,0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0
194.233.67.233,1716120955,GET,/wp.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
194.233.67.233,1716120956,GET,/1.php,301,0,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:79.0) Gecko/20100101 Firefox/79.0
194.233.67.233,1716120956,GET,/classwithtostring.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36 OPR/70.0.3728.95"
194.233.67.233,1716120957,GET,/admin.php,301,0,-,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
194.233.67.233,1716120958,GET,/gecko.php,301,0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0
194.233.67.233,1716120958,GET,/mini.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
194.233.67.233,1716120959,GET,/user.php,301,0,-,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
194.233.67.233,1716120959,GET,/0z.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36"
194.233.67.233,1716120960,GET,/wp-content/plugins/index.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36"
194.233.67.233,1716120960,GET,/xl2023.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36"
194.233.67.233,1716120961,GET,/log.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36 OPR/70.0.3728.95"
194.233.67.233,1716120961,GET,/upload.php,301,0,-,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
194.233.67.233,1716120962,GET,/lufix.php,301,0,-,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
194.233.67.233,1716120963,GET,/plugins.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36"
194.233.67.233,1716120963,GET,/small.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36"
194.233.67.233,1716120964,GET,/init.php,301,0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0
194.233.67.233,1716120964,GET,/users.php,301,0,-,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:79.0) Gecko/20100101 Firefox/79.0
194.233.67.233,1716120965,GET,/doc.php,301,0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:79.0) Gecko/20100101 Firefox/79.0
194.233.67.233,1716120965,GET,/shell.php,406,1530,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36"
194.233.67.233,1716120966,GET,/fm.php,301,0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:73.0) Gecko/20100101 Firefox/73.0
194.233.67.233,1716120967,GET,/wp-admin/users.php,301,0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0
194.233.67.233,1716120967,GET,/repeater.php,301,0,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)
194.233.67.233,1716120967,GET,/wso.php,406,1530,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
194.233.67.233,1716120968,GET,/shell20211028.php,301,0,-,Mozilla/5.0 (X11; Linux i686; rv:79.0) Gecko/20100101 Firefox/79.0
194.233.67.233,1716120968,GET,/wp-blog.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36 OPR/70.0.3728.95"
194.233.67.233,1716120969,GET,/wp-content/plugins/apikey/mar.php,406,1530,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36 OPR/70.0.3728.95"
194.233.67.233,1716120970,GET,/wp-admin/images/module.php,406,1530,-,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
194.233.67.233,1716120970,GET,/wp-includes/radio.php,301,0,-,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
194.233.67.233,1716120971,GET,/admin/controller/extension/wpm.php,301,0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:73.0) Gecko/20100101 Firefox/73.0
194.233.67.233,1716120972,GET,/autoload_classmap.php,301,0,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36"
194.233.67.233,1716120973,GET,/payout.php,301,0,-,Mozilla/5.0 (X11; Fedora; Linux x86_64; rv:79.0) Gecko/20100101 Firefox/79.0
194.233.67.233,1716120973,GET,/lock360.php,301,0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0
194.233.67.233,1716120974,GET,/pi.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
194.233.67.233,1716120974,GET,/wp-2019.php,406,1530,-,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729; rv:11.0) like Gecko
194.233.67.233,1716120976,GET,/01.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
194.233.67.233,1716120976,GET,/x.php,301,0,-,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:73.0) Gecko/20100101 Firefox/73.0
194.233.67.233,1716120976,GET,/wp_info.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36"
194.233.67.233,1716120977,GET,/fw.php,301,0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:71.0) Gecko/20100101 Firefox/71.0
194.233.67.233,1716120978,GET,/wp-content/upload.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
194.233.67.233,1716120978,GET,/xleet.php,301,0,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36 OPR/70.0.3728.95"
194.233.67.233,1716120979,GET,/wp-content/plugins/masterx/wpx.php,301,0,-,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36"
194.233.67.233,1716120980,GET,/xml.php,301,0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0
194.233.67.233,1716120980,GET,/wp-admin/includes/about.php,406,1530,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:73.0) Gecko/20100101 Firefox/73.0
194.233.67.233,1716120981,GET,/403.php,301,0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0
194.233.67.233,1716120982,GET,/by.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
194.233.67.233,1716120982,GET,/css.php,301,0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:71.0) Gecko/20100101 Firefox/71.0
194.233.67.233,1716120983,GET,/wp-content/plugins/instabuilder2/cache/plugins/moon.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
194.233.67.233,1716120983,GET,/uploads/wp-blog.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
194.233.67.233,1716120984,GET,/wp-content/plugins/Cache/dropdown.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36"
194.233.67.233,1716120985,GET,/wp-includes/sodium_compat/src/Core/Curve25519/Ge/wp_blog.php,301,0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:79.0) Gecko/20100101 Firefox/79.0
194.233.67.233,1716120985,GET,/wp-content/shell20211028.php,301,0,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36"
194.233.67.233,1716120985,GET,/wp-admin/includes/users.php,406,1530,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36 OPR/70.0.3728.95"
194.233.67.233,1716120986,GET,/wso112233.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36 OPR/70.0.3728.95"
194.233.67.233,1716120986,GET,/ee.php,301,0,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36 OPR/70.0.3728.95"
194.233.67.233,1716120987,GET,/wp-content/plugins/Cache/Cache.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
194.233.67.233,1716120988,GET,/wp-admin/shell20211028.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
194.233.67.233,1716120988,GET,/wp-content/plugins/dzs-zoomsounds/1877.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
194.233.67.233,1716120990,GET,/wp-info.php,406,1530,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:79.0) Gecko/20100101 Firefox/79.0
194.233.67.233,1716120990,GET,/sett.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
194.233.67.233,1716120991,GET,/customize.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
194.233.67.233,1716120992,GET,/wp-admin/alfa.php,301,0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:73.0) Gecko/20100101 Firefox/73.0
194.233.67.233,1716120992,GET,/wp-content/up.php,301,0,-,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:79.0) Gecko/20100101 Firefox/79.0
194.233.67.233,1716120992,GET,/text.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36 OPR/70.0.3728.95"
194.233.67.233,1716120993,GET,/style.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
194.233.67.233,1716120994,GET,/ws.php,301,0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:71.0) Gecko/20100101 Firefox/71.0
194.233.67.233,1716120997,GET,/wp-includes/blocks/table/int/tmpl/index.php,301,0,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
194.233.67.233,1716120997,GET,/wp-admin/dropdown.php,301,0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0
194.233.67.233,1716120998,GET,/cp.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
194.233.67.233,1716120999,GET,/marijuana.php,301,0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
194.233.67.233,1716120999,GET,/clen.php,301,0,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
194.233.67.233,1716121000,GET,/mad.php,301,0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0
194.233.67.233,1716121000,GET,/wp-includes/wp-class.php,406,1530,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
194.233.67.233,1716121001,GET,/wp-content/plugins/ccx/index.php,301,0,-,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729; rv:11.0) like Gecko
194.233.67.233,1716121001,GET,/wp-content/themes/twentytwenty/404.php,301,0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:71.0) Gecko/20100101 Firefox/71.0
194.233.67.233,1716121002,GET,/modules/mod_simplefileuploadv1.3/elements/udd.php,301,0,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36 OPR/70.0.3728.95"
194.233.67.233,1716121002,GET,/admin/controller/extension/extension/Not_Found.php,301,0,-,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
194.233.67.233,1716121003,GET,/makhdmax.php,301,0,-,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:79.0) Gecko/20100101 Firefox/79.0
194.233.67.233,1716121004,GET,/wp-includes/js/tinymce/skins/lightgray/fonts/index.php,406,1530,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
194.233.67.233,1716121004,GET,/default.php,301,0,-,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:73.0) Gecko/20100101 Firefox/73.0
194.233.67.233,1716121005,GET,/wp-admin/wso112233.php,301,0,-,Mozilla/5.0 (X11; Linux i686; rv:79.0) Gecko/20100101 Firefox/79.0
194.233.67.233,1716121005,GET,/fox.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
194.233.67.233,1716121005,GET,/wp-content/plugins/linkpreview/wp-blog.php,301,0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0
194.233.67.233,1716121006,GET,/xx.php,301,0,-,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:79.0) Gecko/20100101 Firefox/79.0
194.233.67.233,1716121006,GET,/sites/default/files/HolaDR7_70778.php,301,0,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36"
194.233.67.233,1716121007,GET,/uploads/xleet.php,301,0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0
194.233.67.233,1716121007,GET,/google.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36 OPR/70.0.3728.95"
194.233.67.233,1716121008,GET,/wp-admin/setup-config.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36 OPR/70.0.3728.95"
194.233.67.233,1716121008,GET,/wp-2020.php,406,1530,-,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729; rv:11.0) like Gecko
194.233.67.233,1716121009,GET,/c.php,301,0,-,Mozilla/5.0 (Linux x86_64; rv:79.0) Gecko/20100101 Firefox/79.0
194.233.67.233,1716121009,GET,/wikindex.php,301,0,-,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
194.233.67.233,1716121010,GET,/wp-admin/xleet.php,301,0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0
194.233.67.233,1716121010,GET,/media-admin.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
194.233.67.233,1716121011,GET,/wp-l0gin.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36"
194.233.67.233,1716121012,GET,/ovatools.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
194.233.67.233,1716121013,GET,/sidwso.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
194.233.67.233,1716121014,GET,/worksec.php,301,0,-,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
194.233.67.233,1716121014,GET,/todo.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
194.233.67.233,1716121015,GET,/upl.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
194.233.67.233,1716121015,GET,/aver.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
194.233.67.233,1716121016,GET,/wp-content/plugins/content-management/content.php,301,0,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
194.233.67.233,1716121016,GET,/nice.php?p=,301,0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0
